Split_type,Task,Seed,Phase,Score,eta,fine_weight,temperature,mid_floor,early_tau,late_tau,order_blend,prior_sigma,Method,Acc,Macro-F1,Balanced-Acc,E-F1,M-F1,L-F1,E-Rec,M-Rec,L-Rec,M-Pre,M→E,M→L,E→M,L→M,Rev,Jump,Smooth,Predicted_class_count,Early_recall,Middle_recall,Late_recall
stagebalanced,N3b,2026,local_top20,0.5934807015233293,0.78,0.3,1.5,0.02,0.34,0.58,0.02,0.22,B12,0.7741935483870968,0.7706349206349206,0.7843915343915344,0.761904761904762,0.75,0.8,0.8888888888888888,0.75,0.7142857142857143,0.75,0.125,0.125,0.1111111111111111,0.07142857142857142,1,0,0.36837999183907916,3,0.8888888888888888,0.75,0.7142857142857143
stagebalanced,N3b,2026,local_top20,0.6258064292341552,0.78,0.3,1.5,0.02,0.36,0.55,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3726107114173612,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.5935656130446567,0.78,0.3,1.5,0.02,0.36,0.55,0.02,0.22,B12,0.7741935483870968,0.7706349206349206,0.7843915343915344,0.761904761904762,0.75,0.8,0.8888888888888888,0.75,0.7142857142857143,0.75,0.125,0.125,0.1111111111111111,0.07142857142857142,1,0,0.36731859782248727,3,0.8888888888888888,0.75,0.7142857142857143
stagebalanced,N3b,2026,local_top20,0.6257226002288294,0.78,0.3,1.5,0.02,0.36,0.58,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3736585739839334,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.5934845418885372,0.78,0.3,1.5,0.02,0.36,0.58,0.02,0.22,B12,0.7741935483870968,0.7706349206349206,0.7843915343915344,0.761904761904762,0.75,0.8,0.8888888888888888,0.75,0.7142857142857143,0.75,0.125,0.125,0.1111111111111111,0.07142857142857142,1,0,0.3683319872739809,3,0.8888888888888888,0.75,0.7142857142857143
stagebalanced,N3b,2026,local_top20,0.6258119300773912,0.78,0.3,1.5,0.02,0.38,0.55,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3725419508769102,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.5935721928427408,0.78,0.3,1.5,0.02,0.38,0.55,0.02,0.22,B12,0.7741935483870968,0.7706349206349206,0.7843915343915344,0.761904761904762,0.75,0.8,0.8888888888888888,0.75,0.7142857142857143,0.75,0.125,0.125,0.1111111111111111,0.07142857142857142,1,0,0.36723635034643604,3,0.8888888888888888,0.75,0.7142857142857143
stagebalanced,N3b,2026,local_top20,0.6257285556881823,0.78,0.3,1.5,0.02,0.38,0.58,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3735841307420221,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.5934915974137359,0.78,0.3,1.5,0.02,0.38,0.58,0.02,0.22,B12,0.7741935483870968,0.7706349206349206,0.7843915343915344,0.761904761904762,0.75,0.8,0.8888888888888888,0.75,0.7142857142857143,0.75,0.125,0.125,0.1111111111111111,0.07142857142857142,1,0,0.368243793208997,3,0.8888888888888888,0.75,0.7142857142857143
stagebalanced,N3b,2026,local_top20,0.6281092181672739,0.87,0.2,2.0,0.02,0.38,0.57,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.34382584975337593,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.628483288544977,0.87,0.2,2.0,0.02,0.38,0.57,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.33914997003208747,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6280634970402841,0.87,0.2,2.0,0.02,0.38,0.6,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.34439736384075026,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6284390085901956,0.87,0.2,2.0,0.02,0.38,0.6,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3397034694668552,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6280192870630804,0.87,0.2,2.0,0.02,0.38,0.63,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3449499885557961,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.5957370861826727,0.87,0.2,2.0,0.02,0.38,0.63,0.02,0.22,B12,0.7741935483870968,0.7706349206349206,0.7843915343915344,0.761904761904762,0.75,0.8,0.8888888888888888,0.75,0.7142857142857143,0.75,0.125,0.125,0.1111111111111111,0.07142857142857142,1,0,0.3401751835972867,3,0.8888888888888888,0.75,0.7142857142857143
stagebalanced,N3b,2026,local_top20,0.628114807780808,0.87,0.2,2.0,0.02,0.4,0.57,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.34375597958420095,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6284892776549492,0.87,0.2,2.0,0.02,0.4,0.57,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.33907510615743536,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6280694619717067,0.87,0.2,2.0,0.02,0.4,0.6,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3443228021979668,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6284453807487111,0.87,0.2,2.0,0.02,0.4,0.6,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.33962381748541126,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6280260438344761,0.87,0.2,2.0,0.02,0.4,0.63,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3448655289133495,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.595743864049279,0.87,0.2,2.0,0.02,0.4,0.63,0.02,0.22,B12,0.7741935483870968,0.7706349206349206,0.7843915343915344,0.761904761904762,0.75,0.8,0.8888888888888888,0.75,0.7142857142857143,0.75,0.125,0.125,0.1111111111111111,0.07142857142857142,1,0,0.34009046026470807,3,0.8888888888888888,0.75,0.7142857142857143
stagebalanced,N3b,2026,local_top20,0.6281223206684208,0.87,0.2,2.0,0.02,0.42,0.57,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3436620684890414,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6284972230816723,0.87,0.2,2.0,0.02,0.42,0.57,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.33897578832339625,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6280774257662869,0.87,0.2,2.0,0.02,0.42,0.6,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3442232547657145,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6284537852166757,0.87,0.2,2.0,0.02,0.42,0.6,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3395187616358538,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6280349687213316,0.87,0.2,2.0,0.02,0.42,0.63,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3447539678276565,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.5957527541296193,0.87,0.2,2.0,0.02,0.42,0.63,0.02,0.22,B12,0.7741935483870968,0.7706349206349206,0.7843915343915344,0.761904761904762,0.75,0.8,0.8888888888888888,0.75,0.7142857142857143,0.75,0.125,0.125,0.1111111111111111,0.07142857142857142,1,0,0.33997933426045474,3,0.8888888888888888,0.75,0.7142857142857143
stagebalanced,N3b,2026,local_top20,0.6278075294036811,0.9,0.2,2.0,0.02,0.38,0.57,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3475969592982867,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6281855677863514,0.9,0.2,2.0,0.02,0.38,0.57,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.34287147951490876,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6277723593059965,0.9,0.2,2.0,0.02,0.38,0.6,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.34803658551934386,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.628151486379948,0.9,0.2,2.0,0.02,0.38,0.6,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3432974970949508,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.627742104744183,0.9,0.2,2.0,0.02,0.38,0.63,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.34841476754201345,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6281224291956319,0.9,0.2,2.0,0.02,0.38,0.63,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3436607118989024,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6278118291063995,0.9,0.2,2.0,0.02,0.4,0.57,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3475432130143058,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6281901399378909,0.9,0.2,2.0,0.02,0.4,0.57,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3428143276206645,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6281563525627221,0.9,0.2,2.0,0.02,0.4,0.6,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.34323666981027434,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6277470003508027,0.9,0.2,2.0,0.02,0.4,0.63,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.34835357245926785,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6281276068523033,0.9,0.2,2.0,0.02,0.4,0.63,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.34359599119050965,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6278176082507171,0.9,0.2,2.0,0.02,0.42,0.57,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.347470973710337,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6281962176068042,0.9,0.2,2.0,0.02,0.42,0.57,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.34273835675924785,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6277830737106141,0.9,0.2,2.0,0.02,0.42,0.6,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3479026554616239,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6281627827127747,0.9,0.2,2.0,0.02,0.42,0.6,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3431562929346162,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.627753494871633,0.9,0.2,2.0,0.02,0.42,0.63,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.34827239094888757,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6281344099341959,0.9,0.2,2.0,0.02,0.42,0.63,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3435109526668514,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6275058406400883,0.93,0.2,2.0,0.02,0.38,0.57,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.35136806884319716,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6278873154529775,0.93,0.2,2.0,0.02,0.38,0.57,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3465996336820818,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.627481221571709,0.93,0.2,2.0,0.02,0.38,0.6,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.35167580719793723,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.627863442688299,0.93,0.2,2.0,0.02,0.38,0.6,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3468980432405636,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6274600433784395,0.93,0.2,2.0,0.02,0.38,0.63,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.351940534613806,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6278430796819826,0.93,0.2,2.0,0.02,0.38,0.63,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.34715258081951744,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6275088504319912,0.93,0.2,2.0,0.02,0.4,0.57,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3513304464444106,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6278904927564134,0.93,0.2,2.0,0.02,0.4,0.57,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.34655991738913366,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6274844334578598,0.93,0.2,2.0,0.02,0.4,0.6,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.3516356586210537,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6278668253548374,0.93,0.2,2.0,0.02,0.4,0.6,0.02,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.34685575990883366,3,0.8888888888888888,0.75,0.7857142857142857
stagebalanced,N3b,2026,local_top20,0.6274634703030734,0.93,0.2,2.0,0.02,0.4,0.63,0.0,0.22,B12,0.8064516129032258,0.8026862026862026,0.8082010582010581,0.761904761904762,0.7999999999999999,0.8461538461538461,0.8888888888888888,0.75,0.7857142857142857,0.8571428571428571,0.125,0.125,0.1111111111111111,0.0,1,0,0.35189769805588395,3,0.8888888888888888,0.75,0.7857142857142857
